id_pesquisa,id_cliente,data_resposta,trimestre_ref,segmento_declarado,produto,canal,tempo_relacionamento,nota_satisfacao,comentario,id_cliente_num,qtd_atendimentos,nota_atendimento_media,qtd_atendimentos_resolvidos,qtd_atendimentos_pendentes,principal_motivo_contato,principal_canal_atendimento,produto_atendimento,qtd_registros_extrato,qtd_acessos_app_30d,qtd_reclamacoes_90d,tempo_resolucao_horas,suitability_pendente,produto_extrato
FD00122,C00166,2025-07-03,2025T3,Varejo,Fundos,Central de Atendimento,2-5 anos,9,Consegui acompanhar minha carteira,166,,,,,,,,2.0,8.5,0.0,23.55,0.0,CDB
FD00123,C00382,2025-09-25,2025T3,Varejo,Fundos,App,2-5 anos,8,Tive duvida sobre rentabilidade,382,,,,,,,,,,,,,
FD00124,C00066,2025-08-29,2025T3,Alta Renda,Tesouro Direto,App,6-24 meses,9,Assessoria ajudou na decisao,66,1.0,8.0,1.0,0.0,cadastro,E-mail,Tesouro Direto,2.0,7.5,0.5,31.35,0.0,Tesouro Direto
FD00125,C00517,2025-09-27,2025T3,Alta Renda,Fundos,Internet Banking,5+ anos,10,Atendimento claro e rapido,517,1.0,10.0,1.0,0.0,reclamacao atendimento,Telefone,CDB,4.0,6.25,0.0,16.75,1.0,CDB
FD00126,C00038,2025-08-14,2025T3,Private,Fundos,App,6-24 meses,9,Informacoes estavam faceis de encontrar,38,1.0,10.0,1.0,0.0,reclamacao atendimento,Chat,Tesouro Direto,2.0,3.5,0.0,22.950000000000003,0.0,Fundos
FD00127,C00011,2025-09-14,2025T3,Private,Carteira Administrada,App,5+ anos,9,Atendimento claro e rapido,11,2.0,8.0,0.0,2.0,reclamacao atendimento,E-mail,Carteira Administrada,3.0,5.666666666666667,0.3333333333333333,28.8,1.0,Carteira Administrada
FD00128,C00232,2025-09-22,2025T3,Alta Renda,CDB,Internet Banking,6-24 meses,9,Boa experiencia no aplicativo,232,1.0,8.0,0.0,1.0,acesso app,E-mail,Fundos,2.0,6.5,0.0,22.6,0.0,CDB
FD00129,C00387,2025-08-25,2025T3,Alta Renda,Tesouro Direto,App,2-5 anos,10,Assessoria ajudou na decisao,387,2.0,10.0,1.0,1.0,acesso app,Telefone,CDB,4.0,8.25,0.5,18.0,1.0,CDB
FD00130,C00389,2025-08-06,2025T3,Varejo,CDB,App,5+ anos,9,Boa experiencia no aplicativo,389,,,,,,,,1.0,12.0,0.0,19.9,0.0,CDB
FD00131,C00354,2025-08-20,2025T3,Private,CDB,App,0-6 meses,4,Nao entendi a cobranca,354,2.0,7.5,2.0,0.0,duvida rentabilidade,Chat,CDB,3.0,4.666666666666667,0.0,37.23333333333333,1.0,CDB
FD00132,C00142,2025-08-19,2025T3,Private,COE,Central de Atendimento,5+ anos,10,Assessoria ajudou na decisao,142,1.0,10.0,1.0,0.0,cadastro,Telefone,COE,1.0,4.0,0.0,15.0,0.0,COE
FD00133,C00001,2025-07-23,2025T3,Alta Renda,CDB,App,0-6 meses,10,Assessoria ajudou na decisao,1,1.0,10.0,1.0,0.0,resgate,Chat,Tesouro Direto,3.0,5.333333333333333,0.0,24.166666666666668,0.0,CDB
FD00134,C00214,2025-07-01,2025T3,Private,Fundos,App,2-5 anos,10,Assessoria ajudou na decisao,214,,,,,,,,4.0,6.5,0.0,24.174999999999997,0.0,Fundos
FD00135,C00238,2025-09-28,2025T3,Private,CDB,Central de Atendimento,6-24 meses,10,Assessoria ajudou na decisao,238,2.0,6.5,1.0,1.0,acesso app,Chat,CDB,4.0,5.25,0.0,22.05,1.0,CDB
FD00136,C00516,2025-09-29,2025T3,Private,CDB,Assessoria,5+ anos,8,"Atendimento resolveu, mas demorou",516,1.0,8.0,0.0,1.0,duvida rentabilidade,Telefone,CDB,1.0,3.0,0.0,2.3,0.0,CDB
FD00137,C00138,2025-09-07,2025T3,Varejo,Fundos,App,2-5 anos,9,Boa experiencia no aplicativo,138,1.0,9.0,1.0,0.0,duvida rentabilidade,Telefone,Fundos,2.0,11.0,0.0,18.9,0.0,CDB
FD00138,C00283,2025-09-27,2025T3,Alta Renda,CDB,Internet Banking,5+ anos,10,Boa experiencia no aplicativo,283,1.0,8.0,1.0,0.0,duvida rentabilidade,Telefone,COE,1.0,3.0,0.0,16.2,0.0,CDB
FD00139,C00055,2025-07-04,2025T3,Varejo,Fundos,Assessoria,2-5 anos,4,Aplicativo travou durante consulta,55,1.0,8.0,1.0,0.0,acesso app,Telefone,Carteira Administrada,1.0,5.0,0.0,28.2,0.0,Carteira Administrada
FD00140,C00436,2025-09-26,2025T3,Varejo,Fundos,Assessoria,6-24 meses,10,Atendimento claro e rapido,436,1.0,10.0,1.0,0.0,acesso app,Agencia,Tesouro Direto,3.0,4.0,0.3333333333333333,30.766666666666666,1.0,Carteira Administrada
FD00141,C00267,2025-07-19,2025T3,Varejo,Tesouro Direto,Internet Banking,6-24 meses,10,Atendimento claro e rapido,267,1.0,10.0,1.0,0.0,reclamacao atendimento,Telefone,Tesouro Direto,1.0,4.0,0.0,28.7,0.0,CDB
FD00142,C00047,2025-09-10,2025T3,Alta Renda,CDB,App,2-5 anos,9,Informacoes estavam faceis de encontrar,47,1.0,9.0,1.0,0.0,explicacao risco,Telefone,CDB,2.0,10.0,0.0,8.8,0.0,CDB
FD00143,C00449,2025-09-08,2025T3,Alta Renda,Tesouro Direto,App,5+ anos,7,Aplicativo poderia explicar melhor,449,1.0,10.0,1.0,0.0,reclamacao atendimento,Agencia,COE,3.0,9.0,0.0,23.433333333333334,0.0,CDB
FD00144,C00422,2025-07-15,2025T3,Varejo,CDB,App,6-24 meses,9,Boa experiencia no aplicativo,422,,,,,,,,3.0,7.666666666666667,0.3333333333333333,28.666666666666668,0.0,CDB
FD00145,C00049,2025-09-18,2025T3,Alta Renda,Fundos,Internet Banking,2-5 anos,10,Informacoes estavam faceis de encontrar,49,1.0,9.0,1.0,0.0,reclamacao atendimento,Telefone,CDB,4.0,5.0,0.0,16.675,0.0,CDB
FD00146,C00076,2025-09-24,2025T3,Varejo,CDB,Central de Atendimento,6-24 meses,10,Boa experiencia no aplicativo,76,1.0,9.0,1.0,0.0,explicacao risco,Telefone,Fundos,3.0,8.333333333333334,0.0,16.433333333333334,0.0,CDB
FD00147,C00057,2025-07-28,2025T3,Private,Fundos,App,2-5 anos,10,Informacoes estavam faceis de encontrar,57,4.0,8.75,2.0,2.0,acesso app,Telefone,CDB,6.0,7.166666666666667,0.16666666666666666,22.849999999999998,0.0,CDB
FD00148,C00057,2025-09-27,2025T3,Private,Fundos,Internet Banking,2-5 anos,9,Boa experiencia no aplicativo,57,4.0,8.75,2.0,2.0,acesso app,Telefone,CDB,6.0,7.166666666666667,0.16666666666666666,22.849999999999998,0.0,CDB
FD00149,C00355,2025-08-11,2025T3,Private,Carteira Administrada,Assessoria,6-24 meses,9,Atendimento claro e rapido,355,1.0,8.0,1.0,0.0,acesso app,E-mail,Carteira Administrada,1.0,1.0,1.0,41.0,0.0,Carteira Administrada
FD00150,C00519,2025-08-14,2025T3,Novo Investidor,Tesouro Direto,App,2-5 anos,7,Tive duvida sobre rentabilidade,519,1.0,8.0,1.0,0.0,duvida rentabilidade,Agencia,Tesouro Direto,4.0,9.5,0.0,25.9,0.0,CDB
FD00151,C00532,2025-07-09,2025T3,Novo Investidor,Fundos,Assessoria,2-5 anos,3,Aplicativo travou durante consulta,532,,,,,,,,3.0,6.333333333333333,0.3333333333333333,47.53333333333333,0.0,Carteira Administrada
FD00152,C00032,2025-09-29,2025T3,Private,Tesouro Direto,Central de Atendimento,2-5 anos,10,Informacoes estavam faceis de encontrar,32,,,,,,,,2.0,7.5,0.5,29.9,0.0,CDB
FD00153,C00062,2025-08-05,2025T3,Private,Carteira Administrada,App,0-6 meses,9,Assessoria ajudou na decisao,62,1.0,8.0,0.0,1.0,explicacao risco,E-mail,Carteira Administrada,1.0,9.0,0.0,54.4,0.0,Carteira Administrada
FD00154,C00534,2025-07-21,2025T3,Alta Renda,CDB,App,0-6 meses,7,Aplicativo poderia explicar melhor,534,,,,,,,,3.0,9.333333333333334,0.0,15.066666666666668,0.0,CDB
FD00155,C00286,2025-09-16,2025T3,Private,Fundos,Internet Banking,2-5 anos,9,Consegui acompanhar minha carteira,286,,,,,,,,3.0,8.333333333333334,0.0,20.866666666666667,0.0,CDB
FD00156,C00169,2025-08-11,2025T3,Private,CDB,App,6-24 meses,10,Consegui acompanhar minha carteira,169,,,,,,,,2.0,6.5,0.0,22.4,1.0,Fundos
FD00157,C00213,2025-09-28,2025T3,Varejo,Fundos,Central de Atendimento,6-24 meses,9,Consegui acompanhar minha carteira,213,,,,,,,,1.0,3.0,0.0,21.5,0.0,Fundos
FD00158,C00409,2025-09-11,2025T3,Novo Investidor,Fundos,App,6-24 meses,8,Tive duvida sobre rentabilidade,409,,,,,,,,3.0,9.0,0.0,32.733333333333334,0.0,CDB
FD00159,C00255,2025-07-05,2025T3,Private,Tesouro Direto,App,0-6 meses,9,Assessoria ajudou na decisao,255,,,,,,,,1.0,8.0,0.0,26.7,0.0,Tesouro Direto
FD00160,C00267,2025-08-27,2025T3,Varejo,CDB,Internet Banking,6-24 meses,7,"Experiencia ok, mas poderia ser mais simples",267,1.0,10.0,1.0,0.0,reclamacao atendimento,Telefone,Tesouro Direto,1.0,4.0,0.0,28.7,0.0,CDB
FD00161,C00008,2025-07-30,2025T3,Varejo,COE,Internet Banking,6-24 meses,10,Assessoria ajudou na decisao,8,1.0,10.0,0.0,1.0,duvida rentabilidade,Chat,Carteira Administrada,3.0,9.333333333333334,0.3333333333333333,36.4,1.0,CDB
FD00162,C00534,2025-08-24,2025T3,Alta Renda,CDB,Central de Atendimento,2-5 anos,10,Atendimento claro e rapido,534,,,,,,,,3.0,9.333333333333334,0.0,15.066666666666668,0.0,CDB
FD00163,C00058,2025-09-22,2025T3,Private,Tesouro Direto,Assessoria,2-5 anos,10,Informacoes estavam faceis de encontrar,58,,,,,,,,2.0,7.0,0.0,10.299999999999999,0.0,Fundos
FD00164,C00195,2025-09-03,2025T3,Alta Renda,CDB,Central de Atendimento,5+ anos,10,Informacoes estavam faceis de encontrar,195,1.0,8.0,1.0,0.0,reclamacao atendimento,E-mail,Tesouro Direto,5.0,9.8,0.0,27.080000000000002,0.0,Carteira Administrada
FD00165,C00254,2025-07-16,2025T3,Alta Renda,Fundos,App,2-5 anos,9,Boa experiencia no aplicativo,254,1.0,8.0,0.0,1.0,reclamacao atendimento,Telefone,Fundos,5.0,10.6,0.0,13.080000000000002,0.0,Fundos
FD00166,C00313,2025-09-23,2025T3,Private,CDB,App,6-24 meses,9,Atendimento claro e rapido,313,2.0,9.5,2.0,0.0,reclamacao atendimento,E-mail,CDB,3.0,8.0,0.0,15.866666666666667,1.0,CDB
FD00167,C00203,2025-09-20,2025T3,Private,Tesouro Direto,Assessoria,2-5 anos,10,Consegui acompanhar minha carteira,203,,,,,,,,4.0,5.0,0.0,15.600000000000001,0.0,Fundos
FD00168,C00262,2025-08-18,2025T3,Novo Investidor,Tesouro Direto,Central de Atendimento,0-6 meses,3,Demora para resolver meu problema,262,1.0,10.0,1.0,0.0,reclamacao atendimento,E-mail,Fundos,2.0,5.0,0.0,26.15,1.0,Fundos
FD00169,C00358,2025-09-18,2025T3,Varejo,Tesouro Direto,Assessoria,6-24 meses,6,Aplicativo travou durante consulta,358,2.0,,2.0,0.0,reclamacao atendimento,Chat,Fundos,3.0,10.0,0.0,16.366666666666664,0.0,Fundos
FD00170,C00261,2025-09-16,2025T3,Varejo,Tesouro Direto,App,5+ anos,9,Informacoes estavam faceis de encontrar,261,2.0,10.0,1.0,1.0,cadastro,Chat,CDB,2.0,5.5,0.5,25.85,0.0,CDB
FD00171,C00535,2025-07-14,2025T3,Varejo,Carteira Administrada,App,0-6 meses,6,Aplicativo travou durante consulta,535,1.0,9.0,1.0,0.0,resgate,Telefone,Fundos,2.0,11.0,0.0,29.55,0.0,Carteira Administrada
FD00172,C00008,2025-07-13,2025T3,Varejo,Carteira Administrada,App,6-24 meses,6,Nao ficou claro o risco do produto,8,1.0,10.0,0.0,1.0,duvida rentabilidade,Chat,Carteira Administrada,3.0,9.333333333333334,0.3333333333333333,36.4,1.0,CDB
FD00173,C00515,2025-08-01,2025T3,Private,CDB,App,0-6 meses,5,Informacoes divergentes sobre o produto,515,2.0,7.5,1.0,1.0,cadastro,Chat,CDB,5.0,9.6,0.0,41.88,0.0,Carteira Administrada
FD00174,C00097,2025-08-01,2025T3,Alta Renda,COE,Assessoria,6-24 meses,10,Boa experiencia no aplicativo,97,1.0,7.0,1.0,0.0,explicacao risco,Agencia,COE,3.0,7.333333333333333,0.0,31.96666666666667,1.0,COE
FD00175,C00254,2025-07-10,2025T3,Alta Renda,Fundos,App,6-24 meses,10,Atendimento claro e rapido,254,1.0,8.0,0.0,1.0,reclamacao atendimento,Telefone,Fundos,5.0,10.6,0.0,13.080000000000002,0.0,Fundos
FD00176,C00098,2025-07-09,2025T3,Alta Renda,Fundos,Internet Banking,0-6 meses,9,Informacoes estavam faceis de encontrar,98,1.0,10.0,1.0,0.0,resgate,E-mail,CDB,4.0,7.5,0.0,22.8,0.0,Fundos
FD00177,C00129,2025-07-04,2025T3,Private,Tesouro Direto,App,2-5 anos,9,Consegui acompanhar minha carteira,129,1.0,9.0,0.0,1.0,reclamacao atendimento,E-mail,Tesouro Direto,2.0,14.0,0.0,10.4,0.0,Tesouro Direto
FD00178,C00235,2025-08-07,2025T3,Private,CDB,App,6-24 meses,10,Informacoes estavam faceis de encontrar,235,,,,,,,,1.0,7.0,0.0,26.4,1.0,CDB
FD00179,C00172,2025-09-30,2025T3,Private,Carteira Administrada,App,2-5 anos,9,Consegui acompanhar minha carteira,172,,,,,,,,1.0,6.0,1.0,32.5,0.0,Carteira Administrada
FD00180,C00169,2025-07-21,2025T3,Private,Tesouro Direto,Central de Atendimento,0-6 meses,9,Consegui acompanhar minha carteira,169,,,,,,,,2.0,6.5,0.0,22.4,1.0,Fundos
FD00181,C00459,2025-09-23,2025T3,Private,Fundos,App,5+ anos,9,Assessoria ajudou na decisao,459,1.0,9.0,0.0,1.0,reclamacao atendimento,Telefone,Fundos,5.0,5.0,0.0,20.22,1.0,CDB
FD00182,C00247,2025-08-29,2025T3,Alta Renda,CDB,App,2-5 anos,9,Atendimento claro e rapido,247,,,,,,,,3.0,8.0,0.0,13.066666666666668,0.0,Fundos
FD00183,C00086,2025-09-20,2025T3,Alta Renda,CDB,App,2-5 anos,10,Assessoria ajudou na decisao,86,1.0,9.0,1.0,0.0,explicacao risco,Telefone,CDB,4.0,7.75,0.0,16.95,1.0,CDB
FD00184,C00269,2025-09-02,2025T3,Alta Renda,Tesouro Direto,App,2-5 anos,10,Atendimento claro e rapido,269,2.0,10.0,2.0,0.0,explicacao risco,Telefone,CDB,5.0,5.2,0.0,18.82,0.0,CDB
FD00185,C00005,2025-08-27,2025T3,Private,Fundos,App,6-24 meses,10,Consegui acompanhar minha carteira,5,1.0,10.0,0.0,0.0,duvida rentabilidade,Chat,Fundos,5.0,6.6,0.0,25.28,1.0,Fundos
FD00186,C00115,2025-08-18,2025T3,Varejo,Carteira Administrada,App,2-5 anos,10,Consegui acompanhar minha carteira,115,,,,,,,,1.0,12.0,2.0,36.4,0.0,Tesouro Direto
FD00187,C00133,2025-07-08,2025T3,Private,Tesouro Direto,App,0-6 meses,10,Assessoria ajudou na decisao,133,1.0,10.0,0.0,1.0,duvida rentabilidade,Telefone,Carteira Administrada,3.0,5.666666666666667,0.0,30.0,0.0,CDB
FD00188,C00515,2025-07-05,2025T3,Private,Fundos,App,2-5 anos,9,Assessoria ajudou na decisao,515,2.0,7.5,1.0,1.0,cadastro,Chat,CDB,5.0,9.6,0.0,41.88,0.0,Carteira Administrada
FD00189,C00527,2025-07-28,2025T3,Alta Renda,Tesouro Direto,Central de Atendimento,6-24 meses,6,Nao entendi a cobranca,527,2.0,9.0,1.0,1.0,duvida rentabilidade,Chat,Carteira Administrada,2.0,7.5,0.0,17.55,0.0,Tesouro Direto
FD00190,C00103,2025-09-30,2025T3,Alta Renda,Fundos,Assessoria,5+ anos,9,Atendimento claro e rapido,103,,,,,,,,3.0,7.666666666666667,0.6666666666666666,39.5,0.0,Carteira Administrada
FD00191,C00128,2025-08-05,2025T3,Varejo,CDB,Central de Atendimento,2-5 anos,9,Informacoes estavam faceis de encontrar,128,1.0,9.0,1.0,0.0,reclamacao atendimento,Telefone,CDB,3.0,7.666666666666667,0.0,10.266666666666666,0.0,CDB
FD00192,C00031,2025-07-21,2025T3,Varejo,Fundos,App,0-6 meses,10,Consegui acompanhar minha carteira,31,1.0,9.0,1.0,0.0,acesso app,Telefone,Fundos,3.0,7.0,0.0,16.866666666666667,0.0,Fundos
FD00193,C00522,2025-08-01,2025T3,Alta Renda,CDB,App,2-5 anos,5,Demora para resolver meu problema,522,1.0,10.0,0.0,0.0,resgate,Agencia,Carteira Administrada,3.0,10.333333333333334,0.0,32.96666666666667,0.0,CDB
FD00194,C00375,2025-08-28,2025T3,Private,Tesouro Direto,Central de Atendimento,2-5 anos,9,Boa experiencia no aplicativo,375,1.0,8.0,1.0,0.0,acesso app,Chat,Fundos,5.0,8.6,0.0,21.7,0.0,CDB
FD00195,C00040,2025-08-20,2025T3,Alta Renda,CDB,App,5+ anos,5,Informacoes divergentes sobre o produto,40,,,,,,,,1.0,12.0,0.0,15.2,0.0,CDB
FD00196,C00299,2025-08-16,2025T3,Varejo,CDB,Assessoria,6-24 meses,6,Nao entendi a cobranca,299,2.0,8.0,0.0,1.0,duvida rentabilidade,E-mail,CDB,4.0,4.0,0.25,31.225,0.0,CDB
FD00197,C00293,2025-09-13,2025T3,Varejo,Tesouro Direto,Assessoria,6-24 meses,8,Tive duvida sobre rentabilidade,293,2.0,9.0,2.0,0.0,duvida rentabilidade,Chat,Carteira Administrada,2.0,3.5,0.5,21.0,0.0,Carteira Administrada
FD00198,C00218,2025-09-23,2025T3,Varejo,CDB,App,2-5 anos,7,"Experiencia ok, mas poderia ser mais simples",218,,,,,,,,1.0,8.0,1.0,32.2,0.0,CDB
FD00199,C00290,2025-08-12,2025T3,Varejo,CDB,App,2-5 anos,8,Aplicativo poderia explicar melhor,290,1.0,9.0,1.0,0.0,acesso app,Chat,COE,4.0,8.0,0.0,24.325,0.0,COE
FD00200,C00337,2025-07-25,2025T3,Varejo,Fundos,App,2-5 anos,9,Informacoes estavam faceis de encontrar,337,1.0,8.0,0.0,1.0,acesso app,E-mail,Fundos,2.0,5.5,0.5,26.049999999999997,0.0,CDB
FD00201,C00129,2025-09-03,2025T3,Private,Tesouro Direto,App,6-24 meses,10,Boa experiencia no aplicativo,129,1.0,9.0,0.0,1.0,reclamacao atendimento,E-mail,Tesouro Direto,2.0,14.0,0.0,10.4,0.0,Tesouro Direto
FD00202,C00133,2025-08-15,2025T3,Private,Carteira Administrada,Internet Banking,2-5 anos,10,Boa experiencia no aplicativo,133,1.0,10.0,0.0,1.0,duvida rentabilidade,Telefone,Carteira Administrada,3.0,5.666666666666667,0.0,30.0,0.0,CDB
FD00203,C00369,2025-09-28,2025T3,Private,Tesouro Direto,Assessoria,5+ anos,9,Atendimento claro e rapido,369,1.0,10.0,1.0,0.0,resgate,E-mail,CDB,4.0,6.5,0.25,22.85,1.0,Carteira Administrada
FD00204,C00163,2025-07-16,2025T3,Varejo,CDB,Assessoria,0-6 meses,8,Demorou um pouco para encontrar informacoes,163,,,,,,,,1.0,4.0,0.0,16.5,0.0,CDB
FD00205,C00369,2025-07-20,2025T3,Private,Carteira Administrada,Central de Atendimento,2-5 anos,9,Boa experiencia no aplicativo,369,1.0,10.0,1.0,0.0,resgate,E-mail,CDB,4.0,6.5,0.25,22.85,1.0,Carteira Administrada
FD00206,C00216,2025-09-12,2025T3,Private,CDB,Internet Banking,2-5 anos,9,Boa experiencia no aplicativo,216,,,,,,,,1.0,9.0,0.0,23.1,0.0,Fundos
FD00207,C00098,2025-07-14,2025T3,Alta Renda,Carteira Administrada,App,2-5 anos,10,Assessoria ajudou na decisao,98,1.0,10.0,1.0,0.0,resgate,E-mail,CDB,4.0,7.5,0.0,22.8,0.0,Fundos
FD00208,C00030,2025-07-30,2025T3,Private,CDB,Internet Banking,5+ anos,10,Assessoria ajudou na decisao,30,,,,,,,,1.0,5.0,0.0,19.3,1.0,CDB
FD00209,C00180,2025-09-14,2025T3,Private,Carteira Administrada,App,2-5 anos,9,Boa experiencia no aplicativo,180,,,,,,,,2.0,6.0,0.5,42.6,1.0,COE
FD00210,C00379,2025-08-24,2025T3,Varejo,Fundos,App,2-5 anos,9,Consegui acompanhar minha carteira,379,1.0,9.0,1.0,0.0,explicacao risco,E-mail,Fundos,1.0,11.0,0.0,1.0,0.0,Fundos
FD00211,C00263,2025-08-26,2025T3,Private,Tesouro Direto,App,5+ anos,10,Boa experiencia no aplicativo,263,,,,,,,,1.0,12.0,0.0,15.4,0.0,Tesouro Direto
FD00212,C00201,2025-09-08,2025T3,Varejo,Tesouro Direto,Internet Banking,5+ anos,7,"Experiencia ok, mas poderia ser mais simples",201,2.0,9.0,2.0,0.0,duvida rentabilidade,Chat,CDB,4.0,6.0,0.0,1.4,0.0,Tesouro Direto
FD00213,C00537,2025-07-10,2025T3,Varejo,Fundos,Central de Atendimento,6-24 meses,10,Boa experiencia no aplicativo,537,3.0,9.333333333333334,3.0,0.0,extrato,Telefone,Carteira Administrada,3.0,7.666666666666667,0.3333333333333333,28.36666666666667,1.0,CDB
FD00214,C00354,2025-08-20,2025T3,Private,CDB,Assessoria,5+ anos,10,Consegui acompanhar minha carteira,354,2.0,7.5,2.0,0.0,duvida rentabilidade,Chat,CDB,3.0,4.666666666666667,0.0,37.23333333333333,1.0,CDB
FD00215,C00226,2025-08-18,2025T3,Private,Tesouro Direto,Assessoria,6-24 meses,7,"Experiencia ok, mas poderia ser mais simples",226,,,,,,,,1.0,4.0,0.0,10.5,0.0,Tesouro Direto
FD00216,C00257,2025-08-04,2025T3,Novo Investidor,Fundos,Internet Banking,6-24 meses,10,Consegui acompanhar minha carteira,257,2.0,10.0,2.0,0.0,cadastro,Agencia,Fundos,2.0,10.0,0.0,35.65,0.0,Fundos
FD00217,C00525,2025-07-31,2025T3,Varejo,Fundos,App,5+ anos,9,Informacoes estavam faceis de encontrar,525,1.0,8.0,1.0,0.0,reclamacao atendimento,Telefone,Fundos,3.0,9.333333333333334,0.0,27.53333333333333,1.0,Tesouro Direto
FD00218,C00376,2025-07-07,2025T3,Alta Renda,CDB,App,6-24 meses,9,Informacoes estavam faceis de encontrar,376,,,,,,,,,,,,,
FD00219,C00359,2025-09-15,2025T3,Novo Investidor,CDB,App,6-24 meses,7,"Experiencia ok, mas poderia ser mais simples",359,1.0,7.0,1.0,0.0,duvida rentabilidade,E-mail,CDB,2.0,13.0,0.0,20.9,0.0,CDB
FD00220,C00099,2025-07-21,2025T3,Private,Carteira Administrada,,2-5 anos,10,Consegui acompanhar minha carteira,99,,,,,,,,3.0,8.333333333333334,0.0,15.566666666666668,0.0,Fundos
FD00221,C00154,2025-07-20,2025T3,Alta Renda,Tesouro Direto,Assessoria,0-6 meses,10,Informacoes estavam faceis de encontrar,154,,,,,,,,1.0,5.0,0.0,9.8,0.0,Tesouro Direto
FD00222,C00222,2025-08-06,2025T3,Varejo,Tesouro Direto,Assessoria,5+ anos,8,"Experiencia ok, mas poderia ser mais simples",222,,,,,,,,2.0,7.5,0.0,31.35,0.0,CDB
FD00223,C00084,2025-09-27,2025T3,Private,Fundos,App,5+ anos,10,Informacoes estavam faceis de encontrar,84,,,,,,,,1.0,8.0,0.0,21.7,0.0,Fundos
FD00224,C00446,2025-09-09,2025T3,Novo Investidor,CDB,App,2-5 anos,7,Demorou um pouco para encontrar informacoes,446,1.0,10.0,1.0,0.0,extrato,E-mail,COE,2.0,10.0,0.0,22.450000000000003,0.0,CDB
FD00225,C00296,2025-08-08,2025T3,Alta Renda,COE,App,2-5 anos,10,Assessoria ajudou na decisao,296,1.0,,1.0,0.0,duvida rentabilidade,Chat,COE,2.0,6.0,0.0,18.9,1.0,CDB
FD00226,C00478,2025-07-02,2025T3,Alta Renda,CDB,App,2-5 anos,9,Atendimento claro e rapido,478,,,,,,,,1.0,7.0,0.0,32.7,0.0,CDB
FD00227,C00336,2025-09-14,2025T3,Private,CDB,Assessoria,0-6 meses,10,Informacoes estavam faceis de encontrar,336,,,,,,,,3.0,4.0,0.3333333333333333,35.53333333333333,0.0,CDB
FD00228,C00167,2025-09-02,2025T3,Alta Renda,Carteira Administrada,App,6-24 meses,10,Consegui acompanhar minha carteira,167,,,,,,,,1.0,5.0,0.0,31.7,0.0,Carteira Administrada
FD00229,C00039,2025-09-23,2025T3,Varejo,Fundos,Assessoria,2-5 anos,7,"Atendimento resolveu, mas demorou",39,,,,,,,,5.0,7.6,0.0,31.32,1.0,CDB
FD00230,C00005,2025-09-01,2025T3,Private,CDB,Central de Atendimento,2-5 anos,10,Informacoes estavam faceis de encontrar,5,1.0,10.0,0.0,0.0,duvida rentabilidade,Chat,Fundos,5.0,6.6,0.0,25.28,1.0,Fundos
FD00231,C00493,2025-11-08,2025T4,Private,Tesouro Direto,App,2-5 anos,10,Boa experiencia no aplicativo,493,1.0,9.0,0.0,0.0,duvida rentabilidade,Telefone,Tesouro Direto,3.0,6.666666666666667,0.0,17.266666666666666,0.0,CDB
FD00232,C00299,2025-12-13,2025T4,Varejo,Tesouro Direto,Assessoria,0-6 meses,3,Nao consegui falar com assessor,299,2.0,8.0,0.0,1.0,duvida rentabilidade,E-mail,CDB,4.0,4.0,0.25,31.225,0.0,CDB
FD00233,C00064,2025-10-15,2025T4,Alta Renda,Fundos,App,5+ anos,10,Consegui acompanhar minha carteira,64,,,,,,,,2.0,7.0,0.5,27.45,0.0,Fundos
FD00234,C00296,2025-10-03,2025T4,Alta Renda,CDB,Internet Banking,6-24 meses,9,Atendimento claro e rapido,296,1.0,,1.0,0.0,duvida rentabilidade,Chat,COE,2.0,6.0,0.0,18.9,1.0,CDB
FD00235,C00281,2025-10-08,2025T4,Novo Investidor,CDB,App,5+ anos,9,Informacoes estavam faceis de encontrar,281,1.0,8.0,0.0,1.0,reclamacao atendimento,E-mail,CDB,1.0,11.0,0.0,15.0,0.0,CDB
FD00236,C00266,2025-11-01,2025T4,Varejo,CDB,App,0-6 meses,9,Assessoria ajudou na decisao,266,,,,,,,,2.0,11.0,0.0,31.700000000000003,0.0,CDB
FD00237,C00272,2025-10-30,2025T4,Varejo,Tesouro Direto,Central de Atendimento,2-5 anos,9,Assessoria ajudou na decisao,272,,,,,,,,2.0,4.5,0.0,12.5,0.0,Tesouro Direto
FD00238,C00245,2025-10-25,2025T4,Private,Carteira Administrada,App,0-6 meses,9,Informacoes estavam faceis de encontrar,245,,,,,,,,3.0,11.0,1.5,42.699999999999996,0.0,CDB
FD00239,C00106,2025-12-31,2025T4,Private,Carteira Administrada,App,5+ anos,10,Boa experiencia no aplicativo,106,1.0,8.0,1.0,0.0,resgate,Chat,CDB,4.0,6.75,0.0,23.25,1.0,CDB
FD00240,C00347,2025-11-16,2025T4,Varejo,Fundos,Internet Banking,2-5 anos,10,Assessoria ajudou na decisao,347,,,,,,,,3.0,7.666666666666667,0.0,34.5,0.0,Fundos
FD00241,C00148,2025-10-21,2025T4,Alta Renda,CDB,Assessoria,0-6 meses,7,Aplicativo poderia explicar melhor,148,,,,,,,,3.0,5.333333333333333,0.0,31.833333333333332,0.0,CDB
FD00242,C00529,2025-12-21,2025T4,Private,Fundos,App,2-5 anos,8,Demorou um pouco para encontrar informacoes,529,,,,,,,,4.0,9.5,0.0,7.425,1.0,Tesouro Direto
